identificador,nombre,href,agencia,timestamp,ubicacion,CCAA,codigo_postal,planta,orientacion,precio,precio_m2,antiguedad,actualizacion,superficie_util,superficie_construida,superficie,habitaciones,baños,cocina_equipada,amueblado,terraza,armarios_empotrados,calefaccion,aire_acondicionado,ascensor,consumo,emisiones
17579501727_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro-17579501727_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-03,almeria_capital,Andalucía,,3.0,SIN ESPECIFICAR,550.0,11.0,,2025-02-03,50.0,50.0,50.0,1.0,1.0,Si,Si,,,,,Si,"E, E","E, E"
48352660361_100500,Piso en Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo04007-48352660361_100500/,Brisa Hogar Servicios Inmobiliarios SL,2025-02-13,almeria_capital,Andalucía,4007.0,1.0,SIN ESPECIFICAR,1000.0,9.0,Entre 30 y 50 años,2025-02-13,100.0,110.0,110.0,4.0,2.0,,Si,,Si,,Si,Si,Error al procesar consumo,Error al procesar emisiones
14220982244_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-14220982244_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-23,almeria_capital,Andalucía,,0.0,SIN ESPECIFICAR,760.0,11.0,,2024-12-23,64.0,65.0,65.0,2.0,1.0,Si,Si,,Si,,Si,Si,"E, E","E, E"
593295064_501470,Piso en Oliveros-Altamira-Barrio Alto,https://www.pisos.com/alquilar/piso-oliveros_altamira_barrio_alto-593295064_501470/,ALCASA SERVICIOS INMOBILIARIOS,2025-02-11,almeria_capital,Andalucía,,6.0,ESTE,1000.0,8.0,Entre 30 y 50 años,2025-02-11,105.0,118.0,118.0,4.0,2.0,Si,Si,Si,Si,,,Si,Error al procesar consumo,Error al procesar emisiones
47582547060_279300,Piso en Los Ángeles-Cruz de Caravaca-Piedras Redondas,https://www.pisos.com/alquilar/piso-los_angeles_cruz_de_caravaca_piedras_redondas04008-47582547060_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-01-20,almeria_capital,Andalucía,4008.0,1.0,SIN ESPECIFICAR,550.0,6.0,,2025-01-20,79.0,88.0,88.0,3.0,1.0,Si,,,,,,,"E, E","E, E"
43405558849_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro04003-43405558849_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,4003.0,3.0,ESTE,795.0,9.0,Más de 50 años,2024-08-25,76.0,86.0,86.0,3.0,1.0,Si,Si,,Si,,Si,,"E, E","E, E"
47540922709_501470,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo04007-47540922709_501470/,ALCASA SERVICIOS INMOBILIARIOS,2025-02-11,almeria_capital,Andalucía,4007.0,1.0,SIN ESPECIFICAR,1000.0,6.0,,2025-02-11,115.0,146.0,146.0,4.0,3.0,,,,,,Si,Si,Error al procesar consumo,Error al procesar emisiones
41722400986_279300,Piso en Nueva Andalucía,https://www.pisos.com/alquilar/piso-almeria_capital_nueva_andalucia04006-41722400986_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-21,almeria_capital,Andalucía,4006.0,2.0,SIN ESPECIFICAR,850.0,8.0,,2024-12-21,103.0,103.0,103.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
47537023637_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo04007-47537023637_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-01-16,almeria_capital,Andalucía,4007.0,3.0,SUROESTE,600.0,8.0,Entre 30 y 50 años,2025-01-16,60.0,73.0,73.0,2.0,1.0,Si,Si,Si,,,Si,Si,"E, E","E, E"
51752420954_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro04005-51752420954_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-20,almeria_capital,Andalucía,4005.0,6.0,SIN ESPECIFICAR,650.0,7.0,,2025-02-20,78.0,85.0,85.0,2.0,1.0,Si,Si,,Si,,Si,Si,"E, E","E, E"
39191530283_279300,Piso en Villablanca-Torrecárdenas,https://www.pisos.com/alquilar/piso-villablanca_torrecardenas-39191530283_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-26,almeria_capital,Andalucía,,1.0,SIN ESPECIFICAR,750.0,7.0,Entre 10 y 20 años,2024-12-26,84.0,107.0,107.0,2.0,1.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
14186078466_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro-14186078466_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,,3.0,OESTE,750.0,6.0,,2024-08-25,106.0,117.0,117.0,3.0,2.0,Si,Si,,Si,,,Si,"E, E","E, E"
561828835_279300,Ático en Villablanca-Torrecárdenas,https://www.pisos.com/alquilar/atico-villablanca_torrecardenas-561828835_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-26,almeria_capital,Andalucía,,7.0,SIN ESPECIFICAR,700.0,7.0,,2024-12-26,95.0,95.0,95.0,2.0,2.0,Si,Si,Si,Si,Si,Si,Si,"E, E","E, E"
51746838363_279300,Piso en Retamar,https://www.pisos.com/alquilar/piso-almeria_capital_retamar04131-51746838363_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-19,almeria_capital,Andalucía,4131.0,1.0,SIN ESPECIFICAR,600.0,10.0,,2025-02-19,55.0,55.0,55.0,2.0,1.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
40870956918_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-40870956918_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-27,almeria_capital,Andalucía,,1.0,SIN ESPECIFICAR,550.0,5.0,Más de 50 años,2024-08-27,94.0,94.0,94.0,2.0,1.0,Si,Si,Si,,,,Si,"E, E","E, E"
90493525_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro04001-90493525_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-14,almeria_capital,Andalucía,4001.0,4.0,SIN ESPECIFICAR,850.0,5.0,Entre 20 y 30 años,2025-02-14,130.0,145.0,145.0,4.0,3.0,Si,,,,,,Si,"E, E","E, E"
50846161248_279300,Piso en Villablanca-Torrecárdenas,https://www.pisos.com/alquilar/piso-villablanca_torrecardenas04009-50846161248_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-01-30,almeria_capital,Andalucía,4009.0,1.0,SIN ESPECIFICAR,975.0,9.0,,2025-01-30,104.0,104.0,104.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
40838270538_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-40838270538_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-20,almeria_capital,Andalucía,,1.0,SIN ESPECIFICAR,750.0,13.0,,2025-02-20,55.0,55.0,55.0,2.0,1.0,Si,Si,Si,Si,,Si,,"E, E","E, E"
49229180611_501470,Piso en Oliveros-Altamira-Barrio Alto,https://www.pisos.com/alquilar/piso-oliveros_altamira_barrio_alto04004-49229180611_501470/,ALCASA SERVICIOS INMOBILIARIOS,2025-02-11,almeria_capital,Andalucía,4004.0,10.0,SIN ESPECIFICAR,800.0,11.0,,2025-02-11,65.0,70.0,70.0,2.0,1.0,Si,,Si,,,Si,,Error al procesar consumo,Error al procesar emisiones
14187498592_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-14187498592_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,,2.0,ESTE,750.0,8.0,,2024-08-25,70.0,85.0,85.0,3.0,1.0,Si,Si,,Si,,Si,,"F, F","F, F"
45851270033_100500,Apartamento en Zapillo,https://www.pisos.com/alquilar/apartamento-ciudad_jardin_tagarete_zapillo04007-45851270033_100500/,VEN & VIVE,2024-09-30,almeria_capital,Andalucía,4007.0,1.0,OESTE,275.0,2.0,Entre 30 y 50 años,2024-09-30,,98.0,98.0,4.0,2.0,,Si,,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50023851263_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro04002-50023851263_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-13,almeria_capital,Andalucía,4002.0,5.0,SIN ESPECIFICAR,750.0,10.0,,2024-12-13,62.0,72.0,72.0,2.0,1.0,Si,Si,,,,Si,Si,"G, G","G, G"
10004908168_279300,Piso en Oliveros-Altamira-Barrio Alto,https://www.pisos.com/alquilar/piso-oliveros_altamira_barrio_alto04005-10004908168_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-09-16,almeria_capital,Andalucía,4005.0,8.0,ESTE,900.0,9.0,,2024-09-16,100.0,100.0,100.0,3.0,2.0,Si,Si,,,,Si,Si,"F, F","F, F"
706648665_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo04007-706648665_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-14,almeria_capital,Andalucía,4007.0,3.0,SIN ESPECIFICAR,750.0,8.0,,2025-02-14,90.0,90.0,90.0,3.0,2.0,Si,Si,,Si,,,Si,"E, E","E, E"
853687203_279300,Casa unifamiliar en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/casa_unifamiliar-ciudad_jardin_tagarete_zapillo04007-853687203_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-04,almeria_capital,Andalucía,4007.0,,SUR,650.0,10.0,,2025-02-04,60.0,60.0,60.0,2.0,1.0,Si,Si,Si,,,Si,,"E, E","E, E"
272874680_279300,Piso en Nueva Almería-Cortijo Grande-Vega de Acá,https://www.pisos.com/alquilar/piso-nueva_almeria_cortijo_grande_vega_de_aca-272874680_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-11-26,almeria_capital,Andalucía,,6.0,SUR,650.0,10.0,Menos de 5 años,2024-11-26,50.0,60.0,60.0,1.0,1.0,Si,Si,,Si,Si,Si,Si,"E, E","E, E"
765902811_279300,Piso en Nueva Andalucía,https://www.pisos.com/alquilar/piso-almeria_capital_nueva_andalucia-765902811_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-04,almeria_capital,Andalucía,,3.0,SIN ESPECIFICAR,850.0,8.0,Entre 10 y 20 años,2025-02-04,102.0,102.0,102.0,4.0,2.0,Si,Si,,Si,,,Si,"E, E","E, E"
50047467925_279300,Piso en Villablanca-Torrecárdenas,https://www.pisos.com/alquilar/piso-villablanca_torrecardenas04009-50047467925_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-01-17,almeria_capital,Andalucía,4009.0,1.0,SUROESTE,1200.0,8.0,Entre 10 y 20 años,2025-01-17,117.0,134.0,134.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
955866398_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-955866398_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-13,almeria_capital,Andalucía,,5.0,SIN ESPECIFICAR,850.0,7.0,,2025-02-13,110.0,110.0,110.0,3.0,2.0,Si,Si,Si,Si,Si,Si,Si,"E, E","E, E"
40924619251_279300,Casa en Centro,https://www.pisos.com/alquilar/casa-almeria_capital_centro-40924619251_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-10-21,almeria_capital,Andalucía,,,ESTE,680.0,9.0,,2024-10-21,70.0,70.0,70.0,1.0,2.0,Si,Si,Si,,,Si,,"E, E","E, E"
45901327040_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo04007-45901327040_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-18,almeria_capital,Andalucía,4007.0,4.0,SIN ESPECIFICAR,1050.0,10.0,,2024-12-18,83.0,96.0,96.0,3.0,1.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
104248558_279300,Casa unifamiliar en Nueva Almería-Cortijo Grande-Vega de Acá,https://www.pisos.com/alquilar/casa_unifamiliar-nueva_almeria_cortijo_grande-104248558_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-25,almeria_capital,Andalucía,,,SUR,1800.0,5.0,,2024-12-25,319.0,319.0,319.0,5.0,4.0,,,,Si,,,,"E, E","E, E"
858305037_279300,Casa unifamiliar en La Cañada-Costacabana-Loma Cabrera-El Alquián,https://www.pisos.com/alquilar/casa_unifamiliar-la_canada_costacabana_loma_cabrera_el_alquian-858305037_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-09-06,almeria_capital,Andalucía,,,SIN ESPECIFICAR,900.0,7.0,,2024-09-06,115.0,115.0,115.0,3.0,2.0,,,,Si,Si,Si,,"E, E","E, E"
50835403527_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro04005-50835403527_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-01-28,almeria_capital,Andalucía,4005.0,9.0,SIN ESPECIFICAR,720.0,6.0,,2025-01-28,86.0,104.0,104.0,3.0,2.0,Si,Si,,Si,,Si,Si,"E, E","E, E"
48353633645_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro04005-48353633645_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-10-25,almeria_capital,Andalucía,4005.0,0.0,ESTE,750.0,6.0,,2024-10-25,102.0,111.0,111.0,3.0,2.0,Si,Si,Si,,,Si,Si,"E, E","E, E"
6750272071_279300,Piso en San Luis-Los Molinos,https://www.pisos.com/alquilar/piso-san_luis_los_molinos-6750272071_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-03,almeria_capital,Andalucía,,2.0,SIN ESPECIFICAR,750.0,7.0,,2025-02-03,99.0,100.0,100.0,3.0,2.0,Si,Si,,,,,Si,"E, E","E, E"
20033514415_279300,Piso en Oliveros-Altamira-Barrio Alto,https://www.pisos.com/alquilar/piso-almeria_capital_centro-20033514415_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,,6.0,SIN ESPECIFICAR,850.0,5.0,,2024-08-25,148.0,148.0,148.0,3.0,2.0,Si,,,Si,,,Si,"F, F","F, F"
7502177820_279300,Estudio en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/estudio-ciudad_jardin_tagarete_zapillo-7502177820_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-01-31,almeria_capital,Andalucía,,1.0,SUR,650.0,16.0,,2025-01-31,40.0,40.0,40.0,,1.0,Si,Si,,,,,Si,"E, E","E, E"
367197975_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-367197975_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-18,almeria_capital,Andalucía,,3.0,SIN ESPECIFICAR,750.0,9.0,Entre 5 y 10 años,2025-02-18,80.0,80.0,80.0,2.0,1.0,Si,Si,,Si,,,Si,"E, E","E, E"
45921624285_279300,Piso en calle Villaricos,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo04007-45921624285_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,4007.0,1.0,SIN ESPECIFICAR,700.0,14.0,,2024-08-25,46.0,50.0,50.0,1.0,1.0,Si,Si,,,,Si,,"E, E","E, E"
933473735_279300,Piso en Nueva Almería-Cortijo Grande-Vega de Acá,https://www.pisos.com/alquilar/piso-nueva_almeria_cortijo_grande_vega_de_aca-933473735_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-16,almeria_capital,Andalucía,,3.0,SIN ESPECIFICAR,800.0,13.0,Menos de 5 años,2024-12-16,60.0,60.0,60.0,2.0,2.0,Si,Si,,Si,,,Si,"E, E","E, E"
817705543_279300,Piso en Retamar,https://www.pisos.com/alquilar/piso-almeria_capital_retamar-817705543_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-19,almeria_capital,Andalucía,,2.0,SIN ESPECIFICAR,800.0,11.0,Entre 5 y 10 años,2025-02-19,68.0,68.0,68.0,2.0,2.0,Si,Si,Si,Si,Si,Si,Si,"E, E","E, E"
51725783713_279300,Piso en Nueva Almería-Cortijo Grande-Vega de Acá,https://www.pisos.com/alquilar/piso-nueva_almeria_cortijo_grande_vega_de_aca04006-51725783713_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-14,almeria_capital,Andalucía,4006.0,3.0,SIN ESPECIFICAR,1000.0,10.0,Menos de 5 años,2025-02-14,86.0,92.0,92.0,2.0,2.0,Si,,Si,Si,,Si,Si,"E, E","E, E"
35062690986_279300,Piso en Retamar,https://www.pisos.com/alquilar/piso-almeria_capital_retamar-35062690986_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-18,almeria_capital,Andalucía,,0.0,SIN ESPECIFICAR,990.0,13.0,,2024-12-18,75.0,75.0,75.0,2.0,2.0,Si,Si,Si,,,,Si,"E, E","E, E"
35094730801_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro-35094730801_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-14,almeria_capital,Andalucía,,2.0,SUR,850.0,10.0,,2025-02-14,80.0,80.0,80.0,2.0,2.0,Si,Si,Si,,,Si,Si,"E, E","E, E"
38361101207_279300,Ático en Plaza de Toros-Santa Rita,https://www.pisos.com/alquilar/atico-plaza_de_toros_santa_rita04003-38361101207_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-03,almeria_capital,Andalucía,4003.0,4.0,SIN ESPECIFICAR,1300.0,6.0,Entre 30 y 50 años,2025-02-03,155.0,190.0,190.0,5.0,2.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
51699265292_279300,Piso en Nueva Andalucía,https://www.pisos.com/alquilar/piso-almeria_capital_nueva_andalucia04006-51699265292_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-06,almeria_capital,Andalucía,4006.0,3.0,SIN ESPECIFICAR,1000.0,7.0,Entre 30 y 50 años,2025-02-06,116.0,138.0,138.0,4.0,2.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
777302759_279300,Piso en Oliveros-Altamira-Barrio Alto,https://www.pisos.com/alquilar/piso-oliveros_altamira_barrio_alto-777302759_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,,4.0,SUR,900.0,6.0,Entre 30 y 50 años,2024-08-25,135.0,135.0,135.0,3.0,2.0,Si,Si,,Si,,,Si,"E, E","E, E"
49224053025_279300,Piso en Los Ángeles-Cruz de Caravaca-Piedras Redondas,https://www.pisos.com/alquilar/piso-los_angeles_cruz_de_caravaca_piedras_redondas-49224053025_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-11-22,almeria_capital,Andalucía,,2.0,SIN ESPECIFICAR,750.0,7.0,,2024-11-22,81.0,95.0,95.0,3.0,2.0,Si,Si,,Si,,,Si,"E, D","E, D"
37536272110_279300,Piso en Plaza de Toros-Santa Rita,https://www.pisos.com/alquilar/piso-plaza_de_toros_santa_rita04004-37536272110_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-11,almeria_capital,Andalucía,4004.0,2.0,OESTE,800.0,6.0,Entre 30 y 50 años,2025-02-11,115.0,115.0,115.0,4.0,2.0,Si,,,Si,,,Si,"E, E","E, E"
47504660795_279300,Piso en Nueva Andalucía,https://www.pisos.com/alquilar/piso-almeria_capital_nueva_andalucia04006-47504660795_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-11-04,almeria_capital,Andalucía,4006.0,7.0,SIN ESPECIFICAR,,,,2024-11-04,98.0,107.0,107.0,4.0,2.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
981382656_279300,Piso en Retamar,https://www.pisos.com/alquilar/piso-almeria_capital_retamar-981382656_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-11-21,almeria_capital,Andalucía,,1.0,SIN ESPECIFICAR,750.0,8.0,,2024-11-21,90.0,90.0,90.0,2.0,2.0,Si,Si,Si,,,,Si,"E, E","E, E"
30839795426_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-30839795426_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,,11.0,SIN ESPECIFICAR,700.0,10.0,,2024-08-25,70.0,70.0,70.0,1.0,1.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
27565982859_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-27565982859_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-23,almeria_capital,Andalucía,,6.0,SUR,1100.0,10.0,,2024-12-23,104.0,105.0,105.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,"F, F","F, F"
51714544440_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro04002-51714544440_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-03,almeria_capital,Andalucía,4002.0,2.0,OESTE,800.0,11.0,,2025-02-03,67.0,72.0,72.0,3.0,1.0,Si,Si,,Si,,Si,Si,"E, E","E, E"
9934355_279300,Piso en Nueva Andalucía,https://www.pisos.com/alquilar/piso-almeria_capital_nueva_andalucia-9934355_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-11,almeria_capital,Andalucía,,2.0,SIN ESPECIFICAR,1000.0,8.0,,2024-12-11,117.0,117.0,117.0,4.0,2.0,Si,Si,Si,Si,,,Si,"E, E","E, E"
48414297864_279300,Dúplex en Retamar,https://www.pisos.com/alquilar/duplex-almeria_capital_retamar04131-48414297864_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-30,almeria_capital,Andalucía,4131.0,1.0,SIN ESPECIFICAR,750.0,8.0,Entre 10 y 20 años,2024-12-30,70.0,85.0,85.0,2.0,2.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
30077449471_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-30077449471_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-01-16,almeria_capital,Andalucía,,0.0,SUR,700.0,12.0,,2025-01-16,55.0,55.0,55.0,1.0,1.0,Si,Si,Si,Si,,Si,,"E, E","E, E"
51735865660_279300,Piso en San Luis-Los Molinos,https://www.pisos.com/alquilar/piso-san_luis_los_molinos04009-51735865660_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-14,almeria_capital,Andalucía,4009.0,4.0,SIN ESPECIFICAR,800.0,7.0,,2025-02-14,87.0,105.0,105.0,3.0,2.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
874145511_279300,Piso en San Luis-Los Molinos,https://www.pisos.com/alquilar/piso-san_luis_los_molinos-874145511_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-07,almeria_capital,Andalucía,,2.0,SIN ESPECIFICAR,800.0,10.0,,2025-02-07,75.0,75.0,75.0,2.0,2.0,Si,Si,Si,Si,Si,Si,Si,"E, E","E, E"
51701961348_279300,Piso en Nueva Andalucía,https://www.pisos.com/alquilar/piso-almeria_capital_nueva_andalucia04006-51701961348_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-10,almeria_capital,Andalucía,4006.0,3.0,SIN ESPECIFICAR,900.0,8.0,,2025-02-10,74.0,110.0,110.0,3.0,2.0,Si,Si,,Si,,Si,Si,"E, E","E, E"
5013724141_279300,Piso en Retamar,https://www.pisos.com/alquilar/piso-almeria_capital_retamar-5013724141_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-11-21,almeria_capital,Andalucía,,1.0,SIN ESPECIFICAR,600.0,9.0,,2024-11-21,64.0,65.0,65.0,2.0,1.0,Si,Si,,Si,,Si,,"F, F","F, F"
10088897091_279300,Piso en Retamar,https://www.pisos.com/alquilar/piso-almeria_capital_retamar-10088897091_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,,0.0,SUR,800.0,10.0,Entre 10 y 20 años,2024-08-25,80.0,80.0,80.0,2.0,2.0,Si,Si,Si,Si,,Si,Si,"E, E","E, E"
927743379_279300,Casa unifamiliar en La Cañada-Costacabana-Loma Cabrera-El Alquián,https://www.pisos.com/alquilar/casa_unifamiliar-la_canada_costacabana_loma_cabrera_el_alquian-927743379_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-04,almeria_capital,Andalucía,,,SIN ESPECIFICAR,1300.0,5.0,Entre 10 y 20 años,2025-02-04,240.0,240.0,240.0,4.0,3.0,Si,,Si,Si,,,,"E, E","E, E"
57093207_279300,Piso en Oliveros-Altamira-Barrio Alto,https://www.pisos.com/alquilar/piso-oliveros_altamira_barrio_alto-57093207_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-13,almeria_capital,Andalucía,,4.0,SIN ESPECIFICAR,800.0,11.0,Menos de 5 años,2025-02-13,70.0,70.0,70.0,2.0,1.0,Si,Si,,,,Si,Si,"E, E","E, E"
931170281_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro-931170281_279300/,INMOBILIARIA NUEVA ANDALUCIA,2025-02-13,almeria_capital,Andalucía,,6.0,SIN ESPECIFICAR,700.0,10.0,,2025-02-13,68.0,70.0,70.0,2.0,1.0,Si,Si,,Si,,,Si,"F, F","F, F"
679134264_279300,Piso en Ciudad Jardín-Tagarete-Zapillo,https://www.pisos.com/alquilar/piso-ciudad_jardin_tagarete_zapillo-679134264_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,,3.0,SUR,850.0,8.0,Entre 20 y 30 años,2024-08-25,85.0,95.0,95.0,2.0,1.0,Si,Si,Si,Si,Si,,Si,"E, E","E, E"
41734972261_279300,Piso en Centro,https://www.pisos.com/alquilar/piso-almeria_capital_centro-41734972261_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,,3.0,SIN ESPECIFICAR,900.0,7.0,Entre 30 y 50 años,2024-08-25,107.0,124.0,124.0,4.0,1.0,Si,Si,Si,Si,,,Si,"E, E","E, E"
40078336308_279300,Estudio en Nueva Almería-Cortijo Grande-Vega de Acá,https://www.pisos.com/alquilar/estudio-nueva_almeria_cortijo_grande-40078336308_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-08-25,almeria_capital,Andalucía,,0.0,SIN ESPECIFICAR,650.0,18.0,Entre 30 y 50 años,2024-08-25,29.0,35.0,35.0,,1.0,Si,Si,,Si,,Si,,"E, E","E, E"
90348442376_279300,Piso en Oliveros-Altamira-Barrio Alto,https://www.pisos.com/alquilar/piso-oliveros_altamira_barrio_alto-90348442376_279300/,INMOBILIARIA NUEVA ANDALUCIA,2024-12-27,almeria_capital,Andalucía,,2.0,SIN ESPECIFICAR,1000.0,7.0,,2024-12-27,126.0,126.0,126.0,4.0,2.0,Si,Si,,,,,Si,"E, E","E, E"
